J:Number	R	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	1* M Allele	1* M Allele	1* M Allele	2* M Allele	2* M Allele	2* M Allele
54250		Ifng																																
54252		Prnp																																
54256		Crh																																
54258		Pthlh																																
54259		Pthlh			
54263	R	Shh	Ptch	Smoh	
54272	R	F2r	F2rl1	F2rl2	F2rl3
54277		Slc8a1			
54286		Gpx3	Gpx5		
54289	R	Chuk	Ikbkb		
54290		Xid			
54291		Nfkb1	Rela		
54292		App			
54293		Omp			
54296		Mdm2			
54299		Mpl			
54304	R	Hsp70-2			
54308		Il1rak			
54309		Prkmk3			
54314		Vcp			
54315		Chuk			
54316		Chuk			
54319		Pdgfra	Cspg2		
54323		Ikbkb			
54331	R	Hoxa	Hoxb	Hoxc	Hoxd
54332	R	Igf2			
54333	R	Igfbp10			
54335		Pik3ca			
54336		Psen1	App		
54337	R	Pou2f1	Pou3f1	Pou4f1	Pou5f1
54338		Pde4a	Pde4b	Pde4d	
54339		Ifngr	Tnf	Fasl	Nos2
54340	R	Hsp90			
54345		Il2			
54349		Il4			
54356	R	Bcl2			
54357	R	Pax1	Pax2	Pax3	Pax4																													
54358		Idb1	Idb2	Idb3	Idb4																													
54359		Pim1	Bmi1																															
54361		Polb																																
54364		Ada																																
54367		Tace	Ace																															
54368		Fgl2																																
54370	R	Pipk5a	Pipk5b																															
54371		Mylpc																																
54373	R	Prkr																																
54374	R	Prkr																																
54375		Prkr																																
54379		Ikaros																																
54381		Wnt1	Ptgs2																															
54382		Ranbp1																																
54389	R	Xpa	Xpc	Ercc1																														
54393		Iapp								
54397		Drd2								
54398		Ptafr								
54399		Mt1	Mt2							
54400		Reln								
54401		Uxt								
54402		Ntf3	Ntrk3							
54420		Drd3								
54424		Clock	Per	Per2						
54427		Cftr								
54428		Xrcc5								
54446	R	Pomc	Agrp	Npy	Crh	Tub	Mc4r	Mc3r	Lep	Lepr
54448		Ren1	Umod	Oxtr	Avpr2					
54449		Txk	Itk							
54450		Ptgs1	Ptgs2							
54451		Pgy1	Pgy3	Cyp3a11						
54455		Folbp1																																
54463		Shh	Ptch																															
54466		Nf2																																
54467		Traf6																																
54468		Cbfa1																																
54471		Ccnt1																																
54472		Lep																																
54473		Smpd1	Smpd2																															
54476		Star	Cebp	Ftzf1																														
54477		Ftzf1	Egr1	Lhb																														
54478		Fasl																																
54479		Prkg1b																																
54480		Fasl																																
54482		Il12a	Ifnar																															
54488		Sox13																																
54491		Igf1																																
54500		Lhx1																																
54505		Acra4	Acrb2																															
54507		Apc																																
54509		Fmr1																																
54510		Mash1               																																
54511		Snta1																																
54513		Aop2											Aop2-rs2																					
54533		Brca1																																
54534		Cdk4																																
54535		Egfr																																
54540		Cdkn2a																																
54543		Hexa																																
54546		Fabph1																																
54549		Pparg																																
54550		Ahch																																
54551		Hdh																																
54554		Hdh																																
54556		Dmd	Utrn																															
54558		Psen1																																
54559		Sod1																																
54560	R	t																																
54567		Lamp1																																
54568		Crebbp																																
54570		Sfpi1																																
54571		Gata1																																
54573		Cebpe																																
54577		Pnliprp1																																
54579		Nos2																																
54581		Thbs2																																
54583		Ppp3ca																																
54584		App																																
54587		Ap2																																
54588		Ldlr																																
54589		Srb1																																
54590		Apoe																																
54591		Apoe																																
54595		Trt																																
54597		Cdh1																																
54601		IL12a																																
54604		Nos2	Il12a																															
54605		Myod1	Mef2c	Rb1																														
54607		Il6																																
54608		Selp	Sele																															
54612		Mttp																																
54613	R	Mmp1																																
54614		Fabph1																																
54615		Cyp11a	Cyp21a1	Cyp11b1																														
54616	R	Synd1	Synd3	Synd4																														
54619		Pla2g2a										
54620		Ant1										
54628		Smarcb1										
54636		Trp63										
54637		Trp63										
54639		Tal1										
54644	R	Hnf3a	Hnf3b	Fkh1	Fkh2	Fkh3	Hfh1	Hfh2	Hfh3	Gata1	Gata2	Gata3
54646		Reln										
54647		Reln										
54648		Reln										
54650	R	Abl										
54651	R	Nedd4										
54657		Dagk1	Dagk3	Dagk4								
54661		Erbb2	Erbb3									
54671	R	Igf2r										
54672		Il1a	Tnf	Igfbp1								
54674	R	Igf1	Igf2			
54680		Tcap				
54683		Hmbs				
54690		Grid2				
54692		Th				
54695		Slc10a1				
54702		Adrbk1	Adrbk2			
54703		Ednrb				
54704		Lep				
54705		Nhe1				
54705		Slc9a1				
54709		H2-K	H2-D			
54711		Stat3	Ep300	Madh1	Lif	Bmp2
54713		Lep				
54715		Emp1				
54716		Il6st				
54719		Igf2r	Igf2r	M6pr						
54720		Bdnf	Ntf3	Ngfb						
54724		Hgd								
54725	R	Agt	Ren1	Ace						
54727	R	Pax3								
54730		Cola2								
54730		Cola2								
54734		Ryr1	Ryr3							
54739		Apoe								
54740	R	Krt2-6	Krt2-16	Krt2-17						
54741	R	Krt1-1	Krt1-10	Krt1-12	Krt1-14	Krt1-18	Krt1-19	Krt2-5	Krt2-6	Krt2-8
54742		Ngfr								
54748		Icam2								
54749		Cybb	Nos2							
54750		Sod1								
54756		Cd3e	Cd3g	Cd3z						
54769		Acre							
54771	R	Tal1	Etv6						
54772		Nos3							
54775		Itga6							
54784		Cacna1g							
54785		Xce	Xist						
54790		Hsp25							
54797		Ams							
54804	R	Gja1	Gjb2	Gjb1	Gja4	Gja3	Gja5		
54811	R	Mitf	Myo7a	Myo15	Pou4f3				
54815	R	Ifng							
54818	R	Btrc	Ikbkb	Ikbkg	Chuk	Nfkb1	Nfkb2	Rel	Rela
54820		Crh	Avp						
54821		Agtr2							
54822	R	Trp53	Trp73	Trp63					
54824		Kit							
54827		Tgfbr2																																
54828		Fas																																
54829		Fgfr3																																
54830		Flt1																																
54831		Procr																																
54834		Th																																
54837	R	Hoxa	Hoxd																															
54838	R	Myod1	Myf5																															
54841		Nos2																																
54842		Igf1	Agt	Agtr1a									Mdm2	Trp53	Bax																			
54843		Hoxa2											Tcfap2a	Tcgap2b	Tcfap2c																			
54845		Cpe																																
54846		Igf1																																
54847		Amh																																
54848		Igf2																																
54849		Agrp	a	Lep	Cpe																													
54850		Il4		
54854		Stk10		
54856		nkt		
54860		Il18		
54867		Itgb4bp		
54869		Gast		
54875		Syn2		
54876		Bcl2		
54879	R	Ret	Tg.Rb	
54882		Rho		
54884		Ifng		
54887		Anxa4		
54888		Slc2a4	Ucp3	
54889		Agtr2	Agtr1a	Agtr1b
54890		Ppp2ca	Hsf2	
54891		Tgfb1	Madh7	Madh3
54892		Cebpb	Pck1																															
54893		Tnf	Il1rak																															
54894		Matn2																																
54895		Pck1	Pparg																															
54896		Tace	Tnfsf11																															
54897		Sur2																																
54898		Madh1	Hoxc8																															
54901		Estrb	Ncoa1																															
54902		Ftzf1																																
54904		Timp	Timp2	Timp3	Timp4																													
54906		Hdh																																
54908		Msx1																																
54910		Tll																																
54912		Pdgfra	Pdgfa	Shh																														
54913		Nr1i2																																
54926		Ptprz																																
54931		Grl1																																
54931		Grl1																																
54934		Cyp2a5											Hnrpa1																					
54935	R	Madh1	Madh2	Madh3	Madh4	Madh5	Madh6	Madh7																										
54936	R	Rest																																
54938		Acvr2a																																
54941		Kcnd1																																
54942		Cd4	Cd8a	Cd8b																														
54943	R	Kdr	Cbfa2																															
54946		Mx2																																
54952		Ifngr	Ifng																															
54955		Dmd																																
54956	R	Fgf2	Vegf	Pdgfec	Agpt	Plau	Tie	Il12a	Icam1	Icam3	Pecam																							
54958		Lepr											Slc2a4																					
54959		Ngfr	Ngfa																															
54960		Bdnf																																
54961		Htr1b																																
54963		Ifng																																
54970	R	Hcm	Xist																															
54973		Src	Yes	Fyn																														
54974		Ly55b																																
54975		Ly55b																																
54977		Il6											Il2ra																					
54978		C1qa	H2-bf	C2																														
54980		Areg	Egf	Tgfa																														
54981		Ret																																
54982		Lep																																
54984		Itgal	Itgam	Itgax																														
54985	R	Titf1	Shh	Gli2	Gli3	Sftpa																												
54986		Nppa																																
54988		Terc	Trp53																															
54989		Cdkn2a	Terc																															
54990		Pam		
54992		Bdnf	Ntf3	Ntf5
54993		Axin		
54994		Acra3		
54995		Cnr1		
54997		Thbd		
55000		Agt		
55022		Tcfe2a	Hlf	
55023		Ptprc	Lck	
55024		Nos2		
55025		App		
55026		Sod1		
55027		Drd2		
55028		Il6		
55029		Tph		
55030		Hcph		
55031		Sle3									
55032		Sell	Sele	Selp							
55033		Xist									
55034	R	Vhlh									
55035	R	Casp1	Hdh	App							
55036		Casp1									
55037		Impnb	Kpna2								
55038		Ucp3	Ppara								
55040		Ptpra									
55041		El1									
55042		Wnt1									
55043		Mtapt									
55044		Axin									
55045		Ptpra									
55047		Trp53									
55048	R	Vegf	Epha2	Kdr	Flt4	Agpt	Agpt2	Tie1	Tek	Efnb2	Ephb4
55049		Myb										
55050		Alox15										
55051		Agtr1a										
55052		Tcrb										
55053		Nos1	Nos2	Nos3								
55054	R	Pax2	Pax3	Pax5	Pax7	Hoxa1	Hoxa9	Hoxa10	Hoxb5	Hoxb7	Hoxc11	Hoxd4
55055	R	Tnf	Tnfrsf1a	Tnfrsf1b								
55086		Smn										
55123		Fshr										
55126		Bmp7										
55127		Bdnf										
55141		Estrb										
55142		Ghr										
55143		Estra	Estrb	Gal								
55144		Apaf1										
55145		Ptgs1	Ptgs2									
55146		Estra				
55147		Estra				
55148		Lep	Lepr			
55151		Gcm1				
55160		Amh				
55172		Tnfrsf1b				
55180		Il18				
55185		Oprk1				
55186		Cd80	Fas	Fasl		
55191		Atp1a2				
55197		Rb1	Cdkn1b			
55201		Agtr2				
55207	R	Nsmaf	Tnfrsf1a	Smpd1	Tradd	Smpd2
55222		Ggtp				
55224		Adrb2				
55225		Trp53	Apc			
55232		Cln3					
55236	R	Grin1	Grin2b	Grin2c	Gria1	Gria2	Grik5
55239		Rora					
55243		Plg	Plat	Plau	Planh1	Pl1	
55248		Pax3	Pax7				
55253		Fgf2					
55264	R	Igf1	Igf2	Igf1r	Igf2r	Irs1	
55269		Gjb1					
55289		Lama2					
55292		Pltp					
55294		Cnr1					
55311		Atm	Cdkn2a				
55312		Adrbk1	Adrbk2	Gprk5	Adrb1		
55315		Agrn	Nsk1	Rapsn			
55329		Ggm2					
55331		Pkcb					
55332		Kif3a						
55335		Fasl						
55339		Jun						
55341		Cbfa1	Myc					
55341		Cbfa1						
55342	R	Myb						
55343	R	Jak1	Jak2	Jak3	Cish	Cish2	Cish3	Cish7
55346		Spock						
55347		Mgmt						
55348	R	Crh						
55349	R	Myb	Mybl1	Mybl2				
55395		Ehhadh						
55396		Btk						
55397		Tdt						
55398		Gzma						
55399		H2-ma						
55400		Notch1		
55401		Tcrd		
55402		Bcl2	Bax	
55403		Eng		
55404		Cd3z		
55405		Hdh		
55406		Acra9		
55407		Agrn		
55408		Hoxa10		
55409		Atp7a		
55410		Kcnj6		
55411		Atr		
55412		Igf2	M6pr	Igf2r
55413		Nf1		
55414		Thra	Thrb	
55415		Chuk		
55416		Apc				
55417		Atm				
55418		Irf1				
55419		Nos2				
55420		Dmd				
55421		Dag1				
55423		Ddit3				
55437	R	H46	H47	H3		
55440	R	Lyn	Syk	Btk	Ptprc	Hcph
55442		Pla2g2a				
55443	R	Otx1	Otx2			
55449		Mdm2				
55453		Nfh				
55454		Il5				
55456		Muc1				
55461		Bgl				
55470		Lta																																
55492		Drd1a																																
55493		Bdnf																																
55494		L1cam																																
55496		Gh	Ghrh																															
55497		Lama1																																
55500		Ibsp	Spp1	Vdr																														
55503	R	Htr1b																																
55505	R	Htr1b																																
55506		Syn1																																
55508		Jun																																
55509		Apc																																
55510		Pdgfa	Pdgfb																															
55514		Slc12a2																																
55514		Tarbp2											Prm1	Prm2																				
55520		H19																																
55522		Il12a	Il12b	Ifng				
55525		Tlr4	Itgb2	Itgam				
55526		Il4	Il4ra	Il13				
55527		Ifng	Tcra	Tcrb	Tcrd			
55531	R	Plec1						
55536		Cd4						
55538	R	Nfkb1	Nfkb2					
55545		Terc						
55552		Adrb2						
55553		Adrb2	Adrb3					
55561		Scya2	Scya3					
55562		Cish2						
55564	R	Cdx1	Cdx2					
55565		Myf5	Myod1					
55567	R	Sp1	Bklf	Eklf	Lklf	Gklf	Klf9	Klf12
55568		Apc						
55572	R	Cd44								
55575		Fkh14	Pax1							
55577		Mgf	Kit							
55578		Prlr	Prl							
55580		Hgs								
55584		Sod1								
55586		Btk								
55587		Fas								
55588		Star								   
55590		Lepr								
55591		Fbn1	Tsk2							
55593		Hpd								
55595		Apoa1	Apoe							
55596	R	Apoc1	Apoc2	Apoc3						
55597		Fas								
55599	R	Gja1	Gja3	Gja4						
55600		Kcnj6						
55609		Itga2	Itga3	Itga5	Itga6	Itgb1		
55613		Thy1						
55637		Alox5	Fas					
55638		Il4ra						
55643		Tnfrsf8						
55647		Vav						
55666	R	Rarb	Grl1	Estra	Estrb	Rxra	Rxrb	Rxrg
55667		Irs3						
55680		Ikbkb						
55680		Ikbkb						
55692	R	Vldlr	Dab1	Reln				
55695		Gria1						
55696		Il12rb1						
55697		Ifng	Ifngr	Ifngr2	Il12a	Il12b		
55704		Dst						
55708	R	Mad	Mxi1	
55709		Prnp		
55713		Ptgerep2		
55714		Alox15	Apoe	
55717		Ets1	Ets2	Rag2
55718		Igf1		
55719		Adrb1		
55720		Mbp		
55722		Tnfrsf8	Lep	Tnfrsf1a
55723		Mmp3	Mmp9	
55724		Mlh1	Pms2	
55734		Mitf		
55737		Ikbkb		
55738		Fas		
55739		Xpa		
55740		Ifng		
55741		Alox12	
55742		Nf1	
55744		Apoa1	Saa
55745		Hpl	Apoa2
55747		Myc	Tgfa
55748		Cdkn1b	
55767		Cacna1a	Myo5a
55776		Lep	
55778		Bax	
55788		Akp2	
55791		Agrn	
55800		Ina	
55802		Fshb	Inha
55803		Gdf9	
55805		Grm1	
55809		Grid2	
55812		Il2			
55812		Il2			
55819	R	Utg			
55819	R	Utg			
55823		Mmp9			
55835		Apoe			
55844		Tcra			
55861	R	Atp2a1	Atp2a2	Atp2a3	Atp2b1
55862		Bcl2			
55863		Erbb2			
55864		Thra	Thrb		
55865		Lama3			
55866		Cyp2e1			
55867		Cd1d1	Tap1		
55868		Ifng	Rag2		
55869		Cmkbr1			
55870	R	Abl																																
55872		Rbmy1a1	Etle	Prm1																														
55873		Trp53																																
55874		Ager	S100a8	S100a9																														
55875		Dmd																																
55876		Galt																																
55877		Lama2	Casp3																															
55878		Trp53																																
55880		Hmg1																																
55886		Fbn1																																
55888		Ppara																																
55890	R	Ikbkb																																
55891		Tal1	Lmo1																															
55892		Hoxb2																																
55901		Hpn																																
55936		Nos1	Nos2	Nos3																														
55937		Lef1	Tcf7l1	
55938		Myhc		
55939		Icam1		
55942		Ifng		
55949		Nf1		
55953		Apoe	Selp	Vcam1
55954		Plat		
55958		Fcgr3	Fcgr2b	
55961		Bcl2l		
55967		Hsd11b1		
55970		Erbb2	Tgfa	
55971	R	Prkg1	Prkg2	
55973		Apoe	Ldlr	
55974		Rnasel	Mx1	Prkr
55975		Gabra6		
55976		Tnfrsf1a	Tnfrsf1b	
55978		Irf1					
55982		Trp53					
55991		Scx					
55996		Pkd1	Pkd2				
55998	R	Amel					
56003		Vegf					
56004		Apoe					
56006		Kcnj6					
56007		Atf4					
56008		Tnfrsf1b	Tnfrsf1a				
56010		Nos3					
56013	R	Selp	Sell	Sele	Vcam1	Icam1	Itgb2
56014		Phex					
56031		Coq7					
56034		Vdr	Cyp40				
56035		Erbb2					
56040	R	Vamp1	Vamp2	Vamp3	Vamp8	Stx1a	Stx3	Stx4a	Sndt	Nsf	Snap25
56045		mshi									
56054		Ggm2									
56055		Piga									
56056		Ppara									
56057		Tcra	Tcrb	Tcrd	Tcrg						
56058		Npr3									
56059		Cdx2									
56063		Tcra	Tcrb								
56064		Il12b									
56068		Tnf									
56069		Tgfa									
56071		Lcat	Pon	Pafah1b1	Pafah1b2	Pafah1b3					
56072		Cyp21a1									
56074	R	Atm									
56075		sld									
56076		hr		
56077	R	Scnn1a		
56079		Acox-pending		
56080		Ldlr		
56081		Cd36	Ldlb	
56083		Rad50		
56092		Hfhbf1	Shh	
56095		Maf	Krml	Nrl
56096	R	Grl1		
56097	R	Ftzf1		
56099		Ldlr		
56143		Ace		
56145		nodal		
56146		nodal		
56147		Bmp7		
56149		hg		
56150		t							
56151	R	Gad1	Gad2						
56152		Madh7							
56153		Itgb2							
56154	R	Tdy	Sox9						
56155	R	Tdy	Sox9	Ahch					
56157		Il4	Il10						
56159		Btk							
56162		Fcer1g	Fcgr2b	Fcgr3					
56163		Prlr							
56164		Fas	Cd28	Spn					
56166		App							
56168		Adh3							
56169		Mlh1							
56170		Rab3a							
56171	R	Casp1	Casp2	Casp3	Casp8	Casp9	Casp11	Fadd	Apaf1
56173		Ahch										
56178		Sftpb										
56183	R	Cacng2	Cacna1a	Cacnb4	Slc9a1	Hmr	Egr1	Bdnf				
56187		Cyp21a1										
56188		Igf1										
56192		Bdkrb2										
56193		C3										
56197	R	anx	Hmgic	a	Lep	Lepr	Cpe	tub	Ad	Dob1	Dob2	Dob3
56198	R	Lep	Lepr	a	tub	Cpe						
56199	R	Itpr1										
56201		Nfm	Nfh									
56204		Spp1										
56219		mnd										
56221		Adra2a										
56227		Gfap	Vim									
56228		Oprm										
56230		Gpx1											
56232		Kcnj6	Grid2										
56238		Apoe											
56242		Ache											
56247		Psen1											
56248		Atoh1											
56250		Adam17											
56250		Adam17											
56254		Gja8											
56255		Csf1											
56282		Cacng2	Bdnf	Ntrk2	Gria1	Gria2	Gria3	Gria4					
56283	R	S100a1	S100a10	S100a11	S100a13	S100a3	S100a3	S100a4	S100a5	S100a6	S100a8	S100a9	S100b
56291		Actvs											
56292		Atoh4	Neurod3										
56293		Rph3a	Rab3a										
56294		Pou3f4											
56296		Mpz																																
56297		Htr1b																																
56299		Pcmt1																																
56302		Aqp5																																
56308		Tnf																																
56310		Gh	Igf1	Gus																														
56313		Stat6	Il4																															
56314		Cmkar2																																
56315		Cmkar2																																
56317		Abc10																																
56318		Tgfa	Myc																															
56319		Mdm2	Trp53																															
56332		Erbb2																																
56334		Il4	Il10																															
56335		C3																																
56338		Cbl																																
56339		Bcl2l	Fgf5																															
56343		Incenp																																
56353		Spp1																																
56356		Vasp																																
56358		Cyp19																																
56359		Kit	Tdt	Ptprc																														
56379		Rora																																
56390		Prnp																																
56391		Ggtb																																
56398		Il4																																
56400		Egr1																																
56401		Dvl	Dvl2																															
56409		Apoe																																
56420		Lep	a																															
56421		Lepr																																
56428		Agtr2																																
56432		Tgfb1	
56437		Estra	
56438		Hdh	
56440		Pomc	
56441		Ifna1	
56443		Crhr	
56451		cbfa1	
56453		Cyp40	Cyp24
56462		Myod1	
56469		Qa2	
56470		Scyb2	
56477		Dmd	
56502		Dst	
56503		Ifng	
56507		Cacnb4	
56508		Mmp3	
56509		Cdh5									
56510		Stat5a	Stat5b								
56511		Wnt3									
56514		Igf1									
56515	R	Mmp1	Mmp2	Mmp3	Mmp7	Mmp8	Mmp9	Mmp10	Mmp11	Mmp14	Mmp13
56516		Tdy									
56519		Fgf8									
56520		App									
56521		Ngfr									
56527		Fasl									
56532		Trp53									
56535		Spp1									
56545	R	Zfp38									
56546		Zfp38									
56548		Trp53	Wnt3								
56565		gast									
56570		Irf4									
56571		Mdrap									
56576	R	Sfpi1									
56578		Slp									
56584		Lcp2									
56586	R	Sele	Selp	Sell	Icam1	Itga1	Itgam	Itgb2			
56590		Selp	Icam1								
56606		Lta									
56607	R	fgf3	Krml	Otx2	Pmx1	Rara	Dlx2	Gsc	Edn1	Hoxa1	Hoxb1
56626		Apoe									
56631		Slc12a2	sy								
56634		Cdkn1a									
56635		Agtr2	Agtrap	Agt							
56636		Pigr									
56637		Stat3									
56638	R	Terc	Cdkn2a								
56639		Xist									
56640	R	Pax2									
56641		Hfh11									
56643		Slc9a3	Dra								
56644		Hk2									
56645		Ly55c									
56646		Gap43									
56647		Ltb4r									
56648		Gpx1									
56649	R	Fas	Tnfrsf1a	Fadd	Tradd	Trail	Ripk1	Cradd	Casp8	Ank1	Ank2
56650	R	Tnf									
56651		Wt1									
56652		Myb									
56653		Apoh									
56654		H2									
56655	R	Ppap2a									
56656		Il6	Galc			
56657		Bcl2	Sod1			
56658	R	Tlr1	Tlr4			
56660		Epha2				
56661		Etl1				
56662	R	Ccnd1	Elf1	Cdkn1a	Raf1	
56663	R	Otx1	Otx2	Hoxa1	Hoxb1	
56664		Sim2				
56665		anx	Npy	Pomc		
56666		kl				
56667		Galt				
56668		Thrb	Thra			
56671		Trp53	Rapop1			
56751		Bcl6	Il4	Stat6		
56753		Ifng	Tgtp	H2-Eb1	C2ta	Irf1
56754		Tgfb1				
56755		Trp53	Il4	Il6	Il10																													
56756		Syk																																
56757		Crko																																
56758		Kcnj6	Gdnf																															
56759		Pdeb																																
56760		Pdx1	Iapp																															
56761		Irf1	Il12b	Il18																														
56762		Igl-5	Vpreb1	Il7	Igk																													
56764		Msh2	Pms2	Mlh1																														
56765		Icsbp																																
56766		Bcl2l																																
56767		Pms2																																
56768		Xrcc5	G22p1																															
56769		Adrb3	Ucp2	Ucp3	Pgco1																													
56770		Mt1	Mt2																															
56771		Uba52																																
56772	R	Bcl2l	Bcl2l	Bax	Bad	Bid	Bak																											
56773		Plp																																
56774		Stat3																																
56775		hr																																
56776		Ptprc	Rag1																															
56777		Msx2																																
56778		Rag1	Rag2																															
56779		Rag1	Rag2																															
56780		Plat																																
56791		Rag2	Ifng	Tnf	Lptn																													
56807		Ghrh	Lepr																															
56807		Lepr																																
56812		Rho																																
56814		Psa																																
56815		Pah																																
56819		Hdh																																
56821		Hdh																																
56822		Estra																																
56823		a																																
56837		Npc1																																
56838		Lck																																
56839		Il5																																
56840		Cftr																																
56842		Atp2a3																																
56843		Tlx2																																
56844		Selp 	Icam1																															
56845		Dcn																																
56846		Sct																																
56849		Tgfb1																																
56850		Il3																																
56852		Clta																																
56856		Mylc2a	S100a6	Calb3																														
56863		Smcx	Smcy																															
56865		Tpo																																
56867		Gnas																																
56868		Mstn																																
56869		Tacr1																																
56870		Nos3																																
56871		Lepr																																
56875		Edn3	Ednrb	Gdnf																														
56877		Fisp12																																
56879		Prkar2a																																
56881		Nedd4																																
56884		Gfap	Vim	Nes																														
56886		Ephx1																																
56895		Catnb																																
56897		Oprd1																																
56898		Zfpm1																																
56900		Adamts1																																
56901		Bcr	Abl																															
56902		Nf1																																
56904		Wnt1	Wnt2	Wnt3																														
56906		Idb2																																
56908		Dmd																																
56911		Tnnt1																																
56912		Sod1																																
56914		H2-k																																
56915		Fcgr2b																																
56917		Pgr																																
56918		Crh																																
56920		Estra																																
56921		Gnrhr																																
56931		Nfl	Nfm																															
56932		Prnp																																
56933		Lama2		
56937		Tgfb1	Tgfb2	Tgfb3
56939		Vegf		
56942		Prl		
56945		Ptgs1	Ptgs2	
56948		Nos3	Nos1	
56950		Idb3		
56953		Hoxa9	Tcfe2a	Pbx1
56954		Cish		
56955		E2f1		
56965		Ercc1		
56969		Pthlh		
56971		Sod1		
56977		Timp		
56980		Nos2		
56983		Ebf	Tcfe2a	
56993		Il10		
56994		Rag1	Tcrb-D	
56995		Irf1	Irf2	Il12a
56996		Lta	aly	
56997		Adprt1		
56998		Myo7a		
56999		Bcl2		
57007		mt-Rnr2		
57011		Pck1	Gh	
57030		Kcnj6		
57033	R	Pax6		
57034		Cdkn1b	Cdkn1a	
57039		Il6st	Bmp2	Lif
57041		Adprt1	Nfkb1	
57053		Pax6		
57058		Hsp70-2		
57059		jsd	Mgf											
57062		Lif	Lifr										Cebpb	Cebpd
57070	R	Hras1	Kras2	Raf1	Prkmk1									
57071	R	Trp53												
57073		Bid												
57075		Lep												
57076		Mpl												
57077		Aga												
57084		Il12b												
57085		Nfkb1												
57087		Lta												
57089		Sfpi1												
57090		Cd152												
57091		Pgy3	Pgy1											
57092		Syk												
57094		Il12a	Il12b											
57095		H2-k	H2-d																															
57096		Il4	Il4r	Il10	Kit	Mgf	Stat6																											
57097		Il2	Fas																															
57099		Tnfsf5	Tnfrsf5																															
57100		C2ta											Il4	Tlr4	Ifng																			
57101		Casp1											Il1b	Il1a	Il6	Tnf																		
57103		Cd4	Cd8a	Cd8b									Ifng	Tnf	Il4	Il5																		
57113		H19	Igf2																															
57114		Traf5											Tnfrsf5	 Tnfrsf7																				
57115		Atm																																
57116		Il5																																
57118		Il10	Ifngr	Tnf																														
57120		Mndns											Mcpt4	Mctp5	Cpa3																			
57121		Mndns																																
57122	R	Ccna1	Ccna2	Ccnb2	Ccnc	Trp53	Mdm2	E2f1	Myc																									
57123	R	Hcrt																																
57124		Hcrt			
57125		Grin1			
57128		Mbp			
57130		Mbp			
57149		Pou4f3			
57161		Nurr1			
57165		H19			
57193	R	Estra	Estrb		
57198		Nos3			
57199	R	Reln	Otx1	Pafah1b1	Cdk5r
57201		Mitf			
57201		Mitf			
57202		Reln			
57205		Htr2c			
57206		Kit			
57210		Kcnj6			
57223		Myhca					
57229		Plp					
57250		Grin2b					
57251		Ob					
57253	R	Srb1	Pltp	Lcat	Hpl	Lrp	Apoe
57255	R	Scd1	Scd2				
57256		C3					
57257		Lpl	Apoe				
57262		Acvr2	Acvr2b				
57266		Cer1					
57268		Rag2					
57269		Il7r					
57276	R	Bcl2	Apaf1	Bax	Casp2	Casp9	
57292		Pms2	Mgmt				
57297		Ihh					
57298		Pou3f4					
57299	R	Ptgs1	Ptgs2
57313		Eya1	
57314		Hlxb9	
57315		Grl1	
57317		Hlxb9	
57318		Uchl1	gad
57324		Fadk	
57330		Hlxb9	
57331		Krt1-10	
57332	R	Nkx2-5	
57333		Tgfbr2	
57340		Hlxb9	
57341		Dhh	
57342		Gfra3	
57343		Adcy1	Adcy8
57346		Vil	
57348	R	Akt		
57349	R	Grin2b		
57350		Phex		
57351		wr		
57354	R	Igf1r	Irs1	Irs2
57379		cpk		
57413		Nos1	Nos2	Nos3
57432		Nos2		
57435		Sod1		
57461		Thbd		
57470		Slc9A1		
57472		Gnas	Adrb1	
57474		Cish2	Ifng	
57475		Cish2		
57476		Cish7	Jak3	
57477		Trp53	Bax	
57478		Plcb3				
57479		Npnc1				
57480		Chrm4				
57481		Mb				
57482		Ptgerep2				
57484		H2-Ab1	H2-Aa	H2-Ea	H2-Eb1	H2-Eb2
57485		A2m	Mug1			
57493		Hnf3a				
57495		Apoe				
57496		Rasl1	Rasl2-1			
57502	R	Irf1	Irf2	Irf4		
57503		Pomc				
57504		Utg	Fn1			
57505		cd39				
57507	R	Sars				
57508		Dmd				
57509		Grl1				
57512		Gip				
57513		Rbp4				
57514	R	Igf1	Gh			
57515		Igf1				
57518		Psen1	App			
57519		Psen1				
57521		Tnf				
57526		Myc				
57527	R	Trp53				
57529	R	Tyrp1	Myo5a	Bmp5	p	Ednrb
57531		Trp53				
57532		Slc2a4	Slc2a1	Slc2a3		
57536		Dat1				
57537		Gbx2	Otx2			
57538		Otx2	En1			
57543		Nos1	
57544		Kcnj6	Grin1
57545		Casp3	Bax
57598		Tcrg	
57600		Igh-D	
57601		Cd28	
57603		L1cam	
57604		Krt1-14	Krt1-16
57605		Pura	Purb
57606		Tnf	
57608		Rb1	
57609		Tcra	
57611		Hcph	Ptpns1
57612		Igk-v8	Igk-v23
57613		Cd152	
57614		Fpr-rs2	
57615		Ryr1	Ryr2	Ryr3
57616		Tnf		
57617		P2ry2		
57618		P2ry2		
57620		Tshr		
57621		Nos2		
57623		Nppa		
57624		Nos1	Nos2	Nos3
57626		Ghrhr		
57627	R	Ttn		
57629		Ptgs1	Ptgs2	
57630		Fgf2		
57631		Tsc2		
57632		Atp7b		
57633	R	Epo		
57634		Jak3		
